draw,null_mean_TOM,null_mean_WD-Mon,null_mean_WD-Tue,null_mean_WD-Wed,null_mean_WD-Thu,null_mean_WD-Fri,null_mean_PH,null_mean_SQm,null_mean_SQq
333,-6.293239468676717,-9.413739680995564,-5.298893046233732,-9.489118740581095,-7.0205145636304325,-6.541585106485068,-1.6328706505822506,34.64154884014247,-25.777838052723272
334,-6.179710156490524,-13.20411685525131,-11.41183070013323,-9.91776062944291,-5.558160596921857,-14.004618681132634,-1.779378099601625,-8.772494998873716,-26.569402043838515
335,-8.999495574830625,-8.377149624403106,-13.90916166829122,-7.000008364926572,-1.0163822934676046,-9.056843128870339,-14.528395409071898,39.119233493073885,-33.929569138877945
336,-3.8825774173569223,-10.756347468692239,-6.602883230496713,-9.636501734785815,-6.869984886395371,-9.666289381336652,-5.46698142614396,9.390349536673572,-8.540146876227347
337,-7.6141277439919515,-10.326252517272852,-9.27789005217383,-3.851999791439879,-11.654048746206184,-8.451738007722328,4.4078829524049965,-16.262342033080582,41.32309999519871
338,-2.752909628030861,-6.50568149912323,-13.69847468366323,-9.914722761862846,-13.199833530791327,-15.284099921316379,-14.738297179734403,15.965875688585378,-7.377261138386032
339,-11.079250237265892,-5.620729542272412,-17.439098585882217,-9.959425019110082,-7.0457819159309665,-12.18702619522368,-5.56966367491417,1.6037209013282592,-7.762710349797452
340,-10.946845027628498,-8.918638045258747,-4.399102014344084,-6.439513738036384,-5.24815373192701,-6.631710898258898,-7.064422889375677,-7.206027288550026,33.94863774258816
341,-8.535091675303546,-5.551224430061249,-4.633535233391324,-11.4800457896589,-8.34805460024405,-8.701873392011134,-7.562169910145588,8.63132136914175,-48.804673807664656
342,-14.801448261435604,-3.282617316759339,-9.35226195174506,-11.145760090588064,-11.645006975529364,-8.200688127353125,-15.878809773074394,-11.471320708673227,-12.14169976273682
343,-4.45391560479149,-4.984483473633263,0.07882511150104997,-9.138920924011291,-9.697723880376659,-8.655859528316011,-22.773423607274303,3.234630319095207,-2.5323392420929824
344,-14.306727809916376,-10.99596943486262,-1.6140291823463855,-7.771596048002303,-15.652437932368462,-11.1193016970048,-3.607537364770505,8.251580835734284,-42.04076272913525
345,-12.995394153953644,-9.394235589562117,-6.509427028253101,-12.454174100183733,-14.238029356916025,-9.872014206317834,1.739267553171839,32.625052813323386,-57.94417472139577
346,-9.715930780113558,-7.819682960510183,-4.688541938054903,-12.432459130571766,-11.123272116352572,-11.217192911705812,-7.3569881903033,-11.023285789482335,20.852207871696542
347,-12.711773306135377,-6.388973534217354,-11.551441690558285,-9.341548661859854,-10.403355317327902,-6.000059338049079,-14.40057330805213,21.960383564870483,7.222203543328147
348,-13.643519438056689,-10.877466328899173,-7.124024495802956,-10.059226619418695,-11.798990629288989,-10.053469786473762,-15.056222798121649,-4.486743172393578,-10.731715446680296
349,-7.2470865354799345,-11.390528061899806,-7.600929670353451,-5.61655040427365,0.7921885470949216,-13.34997660933954,-6.274779743534717,11.920670560270295,-26.706353630379276
350,-11.436374385734831,-2.778705504695826,-4.946532643415059,-10.490793499894293,-14.27232969705089,-7.362413107827199,-11.59475237108782,-21.43063898139147,-84.81862489319485
351,-4.681799137916749,-6.108411744323601,-5.199196036387253,-9.05646309592144,-9.673683690502022,-10.886185212223538,-2.54530508392697,13.306444906563463,-2.505879392858761
352,-10.96180537272253,-8.248204743484033,-5.272674442221995,-9.705710844345186,-10.242089204125174,-3.9196351359482144,-9.266546312347174,27.31585507495612,32.23222226387913
353,-6.38271437314829,-11.660199835242878,-4.743561605422453,-10.85195667919666,-7.773020002746499,-3.1655251090743945,-22.57400146534914,-25.492460909649136,-54.7268079994444
354,-10.929864008880282,-9.997816007284909,-7.226624134555247,-8.242730298270766,-1.5481166489318752,-6.7562490477697255,-17.701579667489497,-33.70408458159552,18.716100143531293
355,-10.552527630180773,-6.470678027115668,-7.294922816013502,-2.4806660295189564,-10.806432079443566,-12.16723852270753,-11.615974402113972,-18.082164552227514,-16.02169012498161
356,-13.279403594400382,-3.589318513551368,-14.487335317197966,-12.661765994458229,2.7013178692258113,-12.197283177899635,-13.039853611651562,-19.41817885887356,21.67786305128766
357,-9.793358897677768,-1.0382929438724422,-15.065495687935769,-13.186111891232295,-6.981384131095806,-13.852322805117554,2.901608771677037,-10.281073902137186,-26.08755941597779
358,-7.292265575663349,-17.88458510059328,-10.16659679616815,-4.788129806528453,-5.923224259194554,-6.291728281126754,-6.672684605172706,-19.790745084286396,33.72891238494179
359,0.8933849446258191,-7.640115073184669,-4.349906574851249,-18.363121373765917,-6.4449285035157065,-4.906651978426264,6.281274896897474,-11.02178628590699,-22.90152221537464
360,-2.3736663791414525,-16.24233376018769,-9.132877994091821,-15.088582205578248,-12.259165895001075,-12.817860484442713,-11.965792830714781,-17.879739580088117,10.55759862054892
361,-6.862448708198894,-8.319095311032624,-10.6991797371859,-6.440863987730888,-5.0392528743392155,-7.066807916038596,-16.922229721465236,11.365282365130804,-7.697539447235467
362,-12.066744092291007,-10.755837524866111,-4.546790597106616,-8.19451649956804,-6.341896384887468,-7.659134451943144,-5.671124731155177,-5.053172346446768,20.817847428290932
363,-4.962496309301086,-12.204504235756751,-8.825211660269481,-10.722860048669453,-8.138686079233334,-7.8867229229111935,-14.245590496070415,6.721994610346147,3.7144503358270784
364,-14.160914785265422,-13.672082137600238,-12.776860074589836,-9.23613045897325,-9.067427625765436,-10.583497344955694,-17.627965755479106,-21.26929053482424,53.97386753058159
365,-8.821425037482417,-9.129351880009049,-12.500907070462029,-7.108869642362552,-12.165666513441913,-12.05466756791116,-16.55971111716053,5.8873249629494255,-8.995318453957017
366,-12.794548357151763,-6.199550023276289,-16.77091752044453,-7.633123187304881,-10.30030644820917,-10.004354735668223,-22.115144900489685,27.243550912558543,-18.792747379916626
367,-11.387964524785774,-4.972739571156861,-5.105784887121431,-10.443267401191326,-3.2343219273606425,-7.055834976805015,-15.717469122162283,15.450265479832927,14.529721575253117
368,-14.275264635137344,-7.253172322327335,-11.179382973165302,-5.180350183161027,-1.4305910451590234,-5.123334509038113,-16.92787021011824,12.460653672286925,100.29153132393812
369,-13.885176828806925,-15.890776485661327,-8.02477279334953,-8.095332816887232,-6.04150751462272,-13.56653962478993,-19.07762315495123,-6.037912278689576,5.417113816596565
370,-7.67311413507597,0.2136592633808562,-12.80833193249349,0.5993057968372205,-10.565846479999989,-14.966887766169965,4.4968762967071685,3.5915423646558136,-6.23159295926245
371,-11.324703714932898,-8.799654344079107,-3.7242397173837913,-6.001474814707755,-12.477315760650182,-9.14187658642972,-9.843054682373563,-20.101156287226768,-58.14256734134518
372,-12.293758192874382,-7.917247900400183,-7.840508564223965,-4.738612834620487,-5.383437479604911,-4.807981646011618,-5.892433268441307,-3.4399820377742008,0.3406744155468395
373,-9.855039854599704,-8.28183331320823,-12.012630231043739,-8.95834186164357,-5.835763298139219,-11.013385270332405,-11.004508183503253,-30.161961728825805,-13.251834211735
374,-6.797926977486825,-12.162740765707225,-10.792074151739374,-6.782453149782948,-5.640645769159915,-11.252044271676313,-18.07880478295943,19.718692712715566,-19.029643516036273
375,-6.636475339090187,-8.546596100819462,-6.543411566992765,-1.1444905096301097,-11.944011507324392,-7.475325081165231,-15.85032453992964,-5.7743464468903865,-10.111902559497452
376,-10.11542787916151,-9.432831286267497,-7.568072663622606,-11.132690469693161,-10.559716810369247,-7.010857212153536,-23.047277892366797,-1.6472069513220216,-45.65105836070185
377,-4.135409152595025,-0.14051075267880708,-9.09091167982592,-7.085093681585695,-6.8423157374647054,-9.094374219307165,-23.708459693832193,-3.221166556755199,-65.42142731842897
378,-0.14077989778198796,-2.604017291884029,-6.7254718710081836,-4.430799704125554,-6.214962095575876,-17.577283780445686,-7.077734151872403,-3.2175085364586167,51.94993258370798
379,-11.398934260996388,-5.232349668767821,-15.333616897053632,-13.654268587348513,-8.512490618142756,-10.975218300884547,4.780591899791439,17.759746947653117,-2.978192605242762
380,-11.412503482448862,-8.370209386954414,-13.504355334057033,-7.390094464616015,-8.922854234534583,-9.773911974181509,-21.81709715850955,16.790237388139783,27.325172114578304
381,-9.802476293953704,-0.5923951930317648,-11.328304318230991,-3.9707922189190383,-4.4909826643442186,-11.0712373516297,-10.510518014861281,2.2431681379490627,54.691260882519074
382,-5.073143677800463,-5.056583962269132,-6.672960125927209,-13.328923581585078,-9.756092759605089,-5.1965483719595795,-3.0862976595967155,-24.91761261146567,-8.33350748559857
383,-14.555705275269334,-7.760246897972146,-9.68591343889953,-10.200787401749615,-5.046964690723665,-8.81822854777939,-3.0360463095120127,13.728119033542894,69.98170111140334
384,-11.239579522594974,-10.08278652770037,-8.146681473952148,-5.997041277730348,-8.753728332874436,2.4103158060851513,-11.806256628831253,5.055700490296657,46.388462607919564
385,-5.732115283832593,-5.236846930388691,-11.81801059014079,-13.676473653869557,-2.618465962962802,-6.893829705813372,-11.860397614830658,9.772526664788527,-18.646348829324076
386,-6.28672768062421,-6.342548570583363,-5.355330138879902,-12.392989061218548,-14.346367031920778,-6.063377385566237,-16.5440500165333,-21.538050070305058,38.14561056440928
387,-14.828064349981737,-6.113269598669204,-5.374476769274441,-12.196740144184748,-5.612148105050584,-0.4956377138758485,-7.709867731464695,3.392091992327009,14.092983838003668
388,-18.61410729161294,-10.522453478350776,-14.663460059917604,-10.063060104346725,-7.9855657416132955,-3.2699786883732953,-3.761645235542779,-18.128639821548564,-39.45200717869649
389,-16.274184969866386,-10.45929425319026,-6.629518625099911,-7.383790467067842,-6.918350144748447,-5.679716942085002,-15.746887023955427,16.424092911049865,13.881769776544147
390,-6.4041285601580284,-14.088886341492309,-13.008452927140553,-6.451545923960402,-5.125137574514207,-8.399799403629666,-8.392988638246274,15.509338951562809,35.89774553541774
391,-5.316412299973301,-5.177164566776545,-19.225472549564596,-13.225535144447175,-9.26748913879568,-17.02373826177967,-2.111760332136768,6.5785316041295525,31.562176848215227
392,-11.13390082720607,-12.685191272720521,-9.463768442303142,-5.663365689302423,-11.81671904105673,-7.100897153661131,-7.9284901871160365,30.43858047973673,55.42729164049503
393,-10.706561346759356,-7.574713985693118,-4.388211888039983,-4.272288799597308,-7.278030085476034,-3.370003840796183,-1.8837449913973683,-34.707228378693536,30.11205757667932
394,-5.408974029072069,-13.681908968511493,-15.828615245950093,-8.128245266639532,-9.680116299485038,-6.284644646939654,-2.784749235201703,6.15247929115847,39.38723872473899
395,-6.330725551779289,-8.341315522571746,-5.11955249893737,-8.45120855093856,-6.621016405041141,-2.9469974334953895,-16.001705833327918,-0.784179021744059,-31.048266819470484
396,-10.712477088092944,-11.094655043948862,-9.265797335071953,-13.80262402701289,0.4019665640371998,-6.062891766287145,-14.413514656270944,17.46249352395495,-3.712268076267563
397,-2.7570861181592234,-9.771720008497208,-11.265302706389125,-4.000366733134492,-6.71505868826826,-3.3126260094550095,11.635737661533787,-1.2036848148853145,17.985521483510027
398,-5.403794481542406,-4.104644746480298,-8.782478855311334,-7.2366261513481245,-6.668690764250434,-4.199586092276376,-20.66915862285775,9.013624609928653,39.94720436099257
399,-3.5139028562552146,-0.5678006622667882,-16.40644920177305,0.9395041297967872,-13.426684782915379,-13.16918994266224,8.13119495201919,0.19147893195435964,-20.36136328752869
400,-5.911057103712616,-7.112165261680693,-14.563333836805699,-7.339361022519308,-9.225898422478151,-0.2619932528826833,-16.302848128368215,19.37875869188603,10.89475348187441
401,-9.770479624580664,-8.563075952088333,-13.266326775078923,-3.8027296000938984,-6.9550046929102844,-15.275646468058891,2.840469616920757,19.950687542599976,-29.864990228980744
402,-4.660883231722778,-11.553331112715759,-8.463127345348571,-12.885151851052393,-6.525574043738421,-11.714139709967554,-5.000232967255744,8.731304563080727,0.9574589132694662
403,-3.2729934478292964,-3.6719823938801075,-14.420231020905796,-3.9770100937310033,-13.675563455557615,-10.945721691653352,8.963219616442691,-4.296342260238156,-46.33873613447027
404,-0.856286848672553,-10.774351762129495,-8.80046078323319,-2.642936159214476,-8.363780883373366,-6.6017791289467365,-6.617903586179753,13.611103005989582,-42.08427748356442
405,-10.194851236041883,-5.480560839409684,-8.422813218886965,-1.1289097172050928,-7.734478257181482,-9.929122502182606,0.21990394064035634,-0.3456608475468457,-22.390035482554143
406,-15.768756402768096,-10.312919582271066,-13.184707891303193,-3.5435382514166873,-12.00454573218078,-12.951217414167875,-14.287993715855,-30.231523965867257,-3.617900491281965
407,-12.63124760256816,-13.433335395450786,-11.211157915613448,-11.986645333754591,-9.201545281696418,-8.387547898688487,-13.593406288579079,-19.670750266945145,7.109868865023316
408,-15.00534878879381,-9.608980620604719,-12.614289941012935,-6.737391723004075,-10.976061350531246,-5.025303684905772,-18.41855151086054,2.8871034502556028,-8.633091609083037
409,-0.8953695962295828,-4.708265563587626,-3.2907313687134256,-3.331279007050836,-7.28300020526665,-13.304759068332428,-6.702836603262655,-10.509915008076907,-9.225344974720798
410,-14.892060253986427,-5.17077845449846,-4.789944334213021,-7.342991939321271,-11.111010924015511,-7.803051473927633,-0.48075452982202954,-25.736658262687325,2.961814241697823
411,-11.34279569477845,-17.998884661145485,-2.2962871804197245,-4.650155319308359,-5.0320844266121645,-9.100213405210418,-12.092970367859108,44.57843050439871,4.116953157126284
412,-1.2590289928880336,-10.787122296335134,-8.221363982832994,-9.343866673774954,-3.839627501701068,-10.551634009909073,-5.34459398648997,16.90662085300163,51.602765974310294
413,-10.37372733406238,-12.076195639701913,-10.717660961338883,-3.680425706124711,-10.37222143930717,-9.362246421633769,3.8631321772889327,14.096730853165676,-27.759629002528435
414,-11.31670311607714,-10.022869909691497,0.4058277446471826,-10.648479274942986,-4.64709538491654,-8.496219945563308,1.273290127450148,14.849863665343571,-56.857658230484105
415,-12.782464253986083,-11.581751176772038,1.4610467695114582,-9.321740490389644,-4.285854268963805,-5.439567127790601,-6.198976137481286,-28.065481810180643,45.57784578722523
416,-4.379596860076465,-9.489651847180408,-11.448511328707534,-7.448835982118387,-17.207679437182993,-6.572045095562961,-0.7040700336553527,11.04212629570812,-8.181456915271575
417,-10.592290050156173,-15.613852215419397,-13.225657219242057,-14.090553111044617,-11.965652976211414,-12.088549978897035,5.402548538051162,-0.022946477765728446,17.089688603296047
418,-7.71029821629139,-9.972176139169887,1.4798166909833572,-17.12593889385121,-4.671287469070759,-1.2375390068047636,-5.813809809164273,-1.228511720796502,-29.639494678591934
419,-5.216014866632829,-11.862143072386806,-5.755860854397706,-16.105094064457163,-7.049787055387427,-8.941040065051794,-2.3598603675237437,-15.652056904451618,-51.275258794568146
420,-7.883674913395855,-13.055838280756278,-3.301719840298287,-6.952065916271366,-14.278731393427897,-14.837549561994244,-1.534993641067675,35.27269996447787,-13.450832568320594
421,-2.312426885516668,-12.030018820168035,-3.636902046728182,-6.997506558130428,-13.297136382315545,-7.807604947931408,-24.648023564266847,-3.871147071782796,-9.630002059179443
422,-5.250391394298458,-2.772643866644372,-7.663533884804149,-8.268150881828738,-6.879407097739292,-6.632296551722795,4.284811532974276,-1.0569629368358058,-51.6839180192795
423,-7.135654535501163,-5.438915141181727,-4.745982892105525,-13.409884172789258,-8.260387981159154,-4.776813133810524,-0.8931858937587254,-16.503502216467236,35.19951105117756
424,-6.22181624079063,-12.811040658457317,-7.713759402330103,-5.4352042106338265,-6.123103876106047,-12.125931472761646,3.0354355356908167,26.32990993566976,8.848283142059874
425,-4.905182997983544,-3.6398196087097907,-4.796136035702159,-8.352995418069963,-8.282847905662909,-3.8238498908373937,-2.6018947707032263,-6.897840966514835,4.586431457172258
426,-11.821602327258745,-5.535012409516738,-9.320240272439944,-8.002898598144709,-11.433837553644059,-13.387348727531739,8.231975818033716,28.558665052436755,-7.089245416509101
427,-7.213358884589788,2.805929226210934,-3.452470300655197,-5.931182088233785,-9.660656664786558,-9.042787704667404,0.7926799876351247,-13.463156459821413,30.553143485880103
428,-1.2726766589742986,-6.1923598042357275,-9.207598189275842,-10.9888892633859,-10.291899931001856,-7.591910275384581,-5.416768396549177,-54.14146424831343,-9.302416929912708
429,-8.840474537224868,-8.071978279242575,-13.43847733728612,-17.01745781461477,-9.692746502633108,-18.190833068025892,1.3987475231908189,34.54145467931542,84.29032577193436
430,-8.815619618861744,-13.584181534080367,-11.02593771810035,-3.408492016545287,-12.303250890179179,-16.368027242156117,-21.15789221385667,-6.176343322092119,-1.1224154569286782
431,-12.52743665355176,-5.204888208097292,-10.364734449087583,-6.535832709762487,-4.094038353650083,-13.744904457558619,-11.322084841333288,21.306184728664842,8.891286845443972
432,-7.382473151795551,-3.3264799967660745,-6.822459982716246,-12.169023326113773,-0.9845164559059987,-14.680978196239778,-3.6211182129192454,-7.537365788737201,27.780107157442494
433,-16.255418334230317,-6.104301647061354,-7.902688909493675,-8.967849499346807,-6.028546714515779,-12.16789121271068,-13.235736112855376,6.327502142796786,0.793098543582726
434,-11.861112572453058,-4.8561425408340675,-8.303836207680668,-9.690210645658109,-16.27476147382702,-10.737033056627014,-4.276989319198917,-19.831082870939067,-1.8002236026741194
435,-10.525121068529868,-9.135569015250422,-6.044065617516444,-10.961741094390554,-9.101058020765212,0.6297267965126008,1.2821293598048773,19.53849941305695,-24.302797714054645
436,-9.79367280543357,-12.08862030091684,-7.965813842573171,-10.007774525689236,-6.99539972296914,-11.388040653586769,-2.867224815399414,10.061746676123184,-17.861648176584055
437,-12.039041760328033,-6.191300456365223,-10.467037560066894,-7.01588269729245,-7.218396817546946,-10.537626045227976,-7.913159298601832,-8.603318686431065,22.644659110927705
438,-14.889000079701555,-12.672210712498925,-15.549643476228987,-11.990770833024031,-2.3125928356961523,-8.30819345495667,-12.484585880138136,18.09057420651807,36.70600214202875
439,-14.013736857459309,-6.990583100888329,-6.950164228471729,-8.272928242851552,-5.929771297280493,-9.222948927258859,-13.561108532608062,22.721600967705513,-10.795603214818858
440,-5.32759674212823,-9.710524821155856,-5.434738028977379,-10.408923746660301,-12.308425620889246,-11.02807339226895,-3.5508983015549758,-14.3364725893696,34.66701552987067
441,-17.484205600718568,-5.009567883769712,-4.725722693886774,-2.10498186818168,-7.492449758425562,-8.592012158024266,-10.21136162798868,11.822224663593095,-33.83888331634827
442,-9.280443877823753,-13.51070347317228,-3.3302982557334393,-5.853596384558399,-5.573977576790313,-12.005501897998474,-22.834626033457116,-20.85288690498366,-45.53400775629959
443,1.1524620694682002,-11.095342276402748,3.0976418182514545,-4.616632087127318,-11.420179585737218,-10.40873833594546,-11.730888303237938,-7.483167936236842,4.612871808726722
444,-13.299236718838193,-7.334661902623922,-12.96428850007347,-5.055603853290062,-6.74725457649794,-14.94247069031653,-3.0041818660273396,4.979820953518771,-7.9454510699063725
445,-4.9368270228555,-13.900457157192449,-3.2498250950868,-2.294363291213727,0.3437077182511041,-11.535134393588347,-11.662557529351753,-25.14926283890774,29.850879278387183
446,-6.292858563216185,-4.250600187383279,-5.6762272360090416,-12.415058388502008,-1.0106020779255847,0.6212241074709786,0.8025362448176572,-25.939686541890968,-20.811773161354957
447,-9.554172667517237,-5.375228561793329,-5.872817394930612,-5.120247333764705,-10.846045026259628,-6.042261068283902,-11.761660205633838,-15.29778157507212,-26.46431436385764
448,-7.130747258184788,-18.88188655216278,-11.195627694145385,-7.87503282920067,-11.567964991200823,-12.912628521113115,-5.14855561605291,-11.035675110394694,-41.1337063391438
449,-4.096451359400649,-9.543087520468092,-6.034947148125226,-11.617090988397928,-12.818829646437091,-10.10099933219672,-13.94226558428813,-26.12724927691654,-18.558263286135503
450,-4.926253023643744,-5.937620106964822,-9.682515529112623,-13.021629658766175,-12.806933319287042,-15.390540898856983,-8.125336498450972,-47.16517283630926,3.958272731062795
451,-10.553113722842166,-8.286312033919016,-3.5576709363205756,-10.403205519630122,-10.094352624939875,-18.154504477840543,3.96606378175516,13.85051831028512,-48.408345419548084
452,-6.590132049092649,-3.608074476498246,-11.127406325300827,-8.65838419993542,-4.103408261171412,-8.297204251815446,-14.129890297659937,-16.470439775697,-10.380736013268756
453,-18.757837620397005,-10.539069465444244,-10.796091453058434,-3.988719336213657,-15.61728567487925,-9.554404771480597,-9.723851277605082,11.868649773353866,-5.656023740224146
454,-2.6599551182187766,-14.06904855051448,-12.214780847787715,-14.884290267705774,-3.031116294802415,-8.226072657227851,-18.7348279954325,32.134426054538075,-24.609310574446937
455,-6.581891257027901,-13.713345472912744,-10.785399297198822,-9.757449422420356,-12.300046571728254,-14.513112820823249,3.232046892473658,-24.75061191993099,-9.438581655269967
456,-3.615854113520192,-14.26726934022391,-11.839680106509388,-9.211652101149111,-11.173098396933385,-13.382945649734266,-8.277804069250953,-8.1360169277909,-27.864539667754784
457,-4.745608557542107,-8.878264541654877,-2.325136130403502,-6.3190610580699005,-5.029438548321848,-4.617665745670085,1.83363653760823,4.86821796983681,-15.229229149600265
458,-6.8697173862302465,-11.922827700456061,-5.5441212568941,-14.494247440526136,-8.142184027045095,-6.996694715689233,-2.066223313228446,-32.19805659531355,15.80715916626255
459,-7.691669477140656,-11.72524414323903,-10.329232198176301,-6.2840882224893155,-9.545667917168508,1.4042798568653532,-14.55081526839943,21.495451979968195,51.69073184828855
460,-3.0050216971572845,-2.2489240376970177,-9.504341465676506,-9.995455923232441,-7.707573463447198,-1.7744026304114513,-11.439945482583783,18.429757327880722,47.60179000287076
461,-4.328053223966993,-7.848650976290072,-5.8932672079084645,-8.715091294754005,-12.38493549569101,-10.096727765484204,-5.670179103249432,32.85559078888269,0.1913817896915333
462,-3.492069178817831,-7.561854087193525,-4.2682807534575975,-6.252753686472628,-9.86318360444618,-10.29073977428657,-19.275653789316813,-30.504234085163755,20.587314843467045
463,-13.782959542393309,-7.704874236603192,-11.038138311554016,-1.8986001114869056,0.007871993353222981,-6.399111071077231,-5.007327173058241,-19.43081298590912,42.357204200563686
464,-11.32298161626383,-10.733042166269591,-5.790109436835786,-6.026880411358893,-6.953032694612479,-14.82748055324727,10.710115871785401,-4.2615588264019335,-18.000414317028998
465,-3.6953074488417577,-9.980480952759454,-13.21056542738986,-5.168074650260887,-13.14627883035192,-11.080519787589992,-19.820026629530485,8.07794665255753,53.44845766238779
466,-6.140748672064093,-3.759056808126823,-14.626785527614853,-10.005049581511852,-9.296417632085172,-9.096932667800838,-5.03122370499857,34.78033024879045,15.53088120551805
467,-7.900132886643702,-2.9453898972695516,-14.27610189597471,-11.144738644768333,-0.6196566467929746,-9.912890030556158,-16.915048902824623,13.512161443409697,21.51110690990207
468,-4.773781829566187,-7.078163559134765,-3.889915451945165,-11.830063563444407,-11.185487933731743,-6.790767419794467,-16.393275671054692,-12.367897660614837,-25.88597235843019
469,-12.0881027098941,-4.079938366842769,-8.008034256876046,-11.258243876826983,-9.610304537591427,-6.2198603875055305,-1.3216564370165083,14.125827133796713,7.7511534303269425
470,-5.458573002866609,-13.849296246698295,-8.382625452680275,-10.003369340074286,-14.054738767434744,-9.616726413867763,-7.072793050461255,0.8359109302777602,-25.35607295335349
471,-17.10445498317807,-7.4817964927651905,-6.034412507703029,-9.467304172185315,-8.962584762025017,-6.230236142555455,-19.85558817076378,8.578874120601494,35.60929487634038
472,-14.772241492341786,-15.247407099740748,-11.803723446647668,-5.4037227118015485,-5.565092622446079,-9.778504171486766,-10.829486971824982,-10.845438873093064,-41.977235181738834
473,-5.686330622799456,-12.10081957614898,-9.50080903344101,-3.3685606628050713,-10.186123083957145,-8.127096286194394,-2.3749658012343136,-28.70663253592311,-11.936003764128122
474,-10.440489115285109,-7.769502272898967,-8.195834697523269,-9.725100117937545,-8.846968549838998,-10.676551034838669,-21.54216650186351,9.598745304452342,-48.95504035060446
475,-14.368110833435335,-8.078576988540165,-14.888530000468338,-7.789712816470835,-13.600126041010402,-8.694690769012382,-18.486350763003472,7.421873570603449,-25.40466612562904
476,-1.6169366064058848,-7.441999678222604,-7.969527333181292,-5.714815727482462,-6.891069088922131,-7.168340842552712,-12.057300526513428,12.920762104526247,-24.12097505749961
477,-7.801224307401538,-6.735103224001777,-8.990015460300022,-13.52603622288572,-4.116958331181291,-12.908434339424339,-13.829908585932028,-18.272613434148372,44.1971352584386
478,-1.3597840966191832,-1.4465506214297223,-11.7535683938694,-12.479018560512221,-8.406312129467336,-1.251813822614297,-6.389953535907983,0.9640873306666501,-0.7183507025481326
479,-1.6697007903210608,-11.91642903819934,-3.269485659911241,-8.115629068992693,-8.656485685743364,-9.662464449837273,-14.294677287408431,20.739657280150524,-40.1809853408685
480,-5.9189276207593915,-9.22013149356941,-8.364797886950136,-7.378382262890119,-5.607324073401745,-7.923508440740688,-34.041816863204296,34.733409658874145,-31.933496049607392
481,-6.698483150045596,-9.817701768873295,-9.408226080806116,-13.723699351521631,-4.164656375040609,-9.315328079059492,4.292582699638066,14.904156069253913,2.7922306991128787
482,-7.543646502239995,-4.871269796325299,-11.401900192543811,-5.733397078454827,-9.621105783676702,-8.072593940936024,-11.088857617274478,-42.634818971148825,-7.191261930623879
483,-3.1793282690333022,-7.152316472869336,-12.101435683223134,-8.135856386863711,-9.811289241825047,-6.179842719038189,-17.28198649418662,8.045053185865907,13.3320886943804
484,-9.14871527309835,-8.467006140127669,-13.062234431713954,-7.06555105063867,-9.794801397170055,-5.217313250125599,-11.997993487566289,42.11404909285091,4.269756849073951
485,-11.015857972788266,-10.070593612888134,-10.241362346836295,-7.6412720410312645,-11.112120517653999,-11.335104093571733,-12.22179528004739,-16.86308100949594,-56.07991915572519
486,-12.03123583893257,-5.827862377988476,-11.355005064059094,-6.625980799587409,-6.833975324181569,-8.83770726163241,-11.705135954837754,9.416385968507498,-43.10444299752521
487,-4.926210343837562,-10.122654915826434,-7.461706109708654,-13.501933976474685,-7.1797047614224105,-6.450229197955042,-12.029081943289837,-3.765914805754612,-16.62716817800576
488,-11.014694105648896,-5.326651520287787,-8.647070688360603,-16.82188387395659,-3.872915038830881,-2.3510276548404687,-18.77774375862679,-25.82588883852115,-21.001675664200306
489,-2.741601747263286,-6.501831129589636,-4.593347416858128,-11.34174773861257,-6.3563500700107785,-5.088405957149351,-10.594133000754114,-13.789273682819049,37.95111933979239
490,-10.143111015972169,-10.93055739756547,-10.477585510611439,-13.890664172955585,-3.75784440141633,-12.098096573873804,5.381566873586118,-10.677087667076107,-23.18561689604214
491,-10.325230065016115,-7.495893597928564,-7.519693443716107,-6.749910860759813,-8.604861736328976,-2.8632579537364866,-13.729705529868742,-7.283728523865579,-65.52790203095174
492,-10.911732180486036,-7.777815619507973,-4.126062441572283,-7.253753765990256,-6.116615500634301,-2.159274435488031,-22.769487769489174,-16.282454332344745,19.313568742569153
493,-6.236030934809936,-6.701788446345892,-9.05514515946436,-2.827224115284077,-6.719023352277481,-13.742360991983102,-15.350600906958444,-20.37672769388219,27.36687567778611
494,-0.6338249082589559,-13.190663142370658,-12.12661751579536,-8.036720916709577,-9.001655104929654,-12.761124039977538,-6.9785529473618295,22.04455236083889,-40.010481881313844
495,-10.893667544048608,-10.914624574168602,-8.39774823643876,-4.682942926974703,-3.767026845440743,-8.03560107283058,-12.249460015620684,4.913923948574183,1.6966869028078901
496,-6.482017626592291,-14.725958674260994,-3.067953193976288,-8.478243419363581,-4.245659806813637,-5.267730043559582,-19.917899935317283,-6.8002863246948015,11.284891846480479
497,-7.25130492795735,-10.580038131863837,-16.649462184791645,-11.926380643556598,-13.643435496202537,-6.60798940374811,-18.381198404855546,2.101440180673458,31.84833035712186
498,-2.7015817134047047,-7.147652108322689,-4.395151283567908,-10.097237224126669,-5.832055776994998,-5.390356470215406,-7.40523782281728,17.22140872013012,0.5367709839804178
499,-11.96287362554995,-7.266246196934636,-8.848028474983247,-10.640681563667405,-4.22404900503516,-10.535406933990702,-3.7932564259436314,21.700642711665434,-38.46522851518735
