draw,null_A_futures,null_B_futures,null_A_1321,null_B_1321
797,-2.3685505133699203,7.637987207124613,56.66946994259887,53.99918765400396
798,0.22317872246906809,9.20255315217244,20.23840659353696,16.04099497792742
799,-5.105399642823231,3.891117095596108,10.88201888719139,9.124012005053157
800,-5.328486897809189,4.351241894736854,26.553048316816774,28.620931341242173
801,8.829549917234663,18.40476112717065,24.55957149504297,21.646187337881067
802,-6.424956238485572,2.3712871263285153,27.597400965748758,24.871885770226186
803,-4.379987778369903,5.71862834484932,20.499420521445384,17.561068613119577
804,-3.2123956573918724,7.0221129642020985,14.599572631999804,13.638809537828589
805,0.571054353911579,9.696356523406743,33.003094276559395,30.19697418776867
806,-5.161656642722003,5.281572192837365,30.975976870864642,27.258588822229953
807,3.3475727236532484,12.025065269427799,42.21523421914111,40.42252632444147
808,1.3161809323448888,11.126774663490465,33.64262858422948,36.474290296895745
809,-1.4739785522122677,7.0647336362400255,12.308462697428032,10.570614794690762
810,3.461724531240426,12.226313817581598,63.04813254254642,60.59428093290281
811,-3.407364031212948,4.8315419341981425,21.185083855825177,21.979785086566213
812,0.912627080011594,11.979650616323905,20.80447162584827,21.34040325794123
813,10.548650092890153,19.624817439901506,23.017478492777098,24.182000380688564
814,-0.024335755047623184,10.101160106896662,10.734724578402306,8.796146980672455
815,-2.652511530165258,6.154943416650078,23.10173010627369,19.527148707424082
816,-2.9916547115375245,6.757820158460863,35.59985587998226,33.06996755071304
817,10.569526845002054,20.271535291174803,20.064101809375522,20.581763115181865
818,26.49519577290569,35.73786934105914,8.525924108692186,5.909236214128216
819,-3.470982445861628,6.861469788760107,21.07904854322616,17.982645350114925
820,7.754819432008358,17.231059867795206,51.2657781956932,50.16387291590287
821,7.162382448094033,16.276604076056678,24.127717155147458,25.799920133189524
822,9.066813666669733,18.274054848348978,32.08543725486837,29.516220524715493
823,13.814884951301934,22.550555902012462,32.111497508822296,29.790295622965864
824,9.29501264602717,18.864582543222372,67.09474202718972,64.82426293395405
825,-1.717292708191277,8.071484988203329,31.24428544967813,27.724304651916512
826,0.44347578271667804,9.566240020855444,11.813721182683494,10.137192102234458
827,-4.96440341370112,4.439273967555992,12.678607032062466,11.302995775078985
828,15.063578521381611,24.310435913995484,29.462471402815027,26.302788394351502
829,0.49621552925833756,9.234226857254807,16.741100780239137,13.62549162866286
830,-5.005853892766383,3.7185991469132196,13.177589374239316,11.869894353493155
831,-2.5517836480314227,7.891501150804571,20.120999131434093,20.736446451754603
832,-2.5787855775624586,7.34240082284932,34.52883555802683,32.363490807247054
833,-2.5716883673285427,6.368878735770219,16.98824412314191,13.641343969923913
834,-0.792964395184266,8.958488667021575,8.837778983023398,6.05155308358973
835,1.865942662594829,13.484922289191154,10.017204144004893,7.8728108975752855
836,-5.047681892028449,3.992453324296943,12.98627458783399,11.291104155082605
837,-3.220023335578321,7.132589156980325,25.420037997064018,22.62323301342047
838,13.520413417240608,22.968780114626696,60.447333158565414,57.12947640534633
839,3.5049433090454447,12.620126676174081,36.56415993762831,34.14215510833149
840,5.850263289608977,14.591244437553504,12.38541566222616,10.848014815406618
841,-3.023235748289526,5.970684500260901,17.380651558805685,14.260053771919546
842,5.941301758837305,15.569417076409795,30.69164416667887,27.158232145622158
843,10.529475971414957,19.191919724040837,20.633238066991648,20.6101976340814
844,0.25750085697876923,9.501805310420284,25.39544936573893,26.825308203805466
845,-2.0206618929411664,8.011469403019237,15.877721222020602,15.245912564655336
846,-1.6203070021609063,9.509934644988464,28.174510782441565,25.005144936077677
847,-2.997412103848006,6.986124995201642,22.31491505515561,22.557658389571255
848,-5.165948836669151,4.2140120906931,43.88494399910382,42.400304869142694
849,-2.832506001066505,6.098318477513802,9.311517744192189,7.048733824153156
850,11.544956194094839,20.798608101404938,31.818588413729707,28.026707299538927
851,0.1624581686559223,9.301640840804009,35.14488361243267,33.20902166239031
852,-6.43106689250626,2.985832778669333,18.742284340172954,18.3336360035565
853,-0.8885447178156551,9.784556652056738,20.98592462779201,17.326741858553397
854,-2.252590492088639,7.747307111203652,18.998989683892898,15.777839393977834
855,-0.01550003137638774,8.807384865213612,27.025733567893596,23.50927834302879
856,-1.370544130165166,9.718283750300571,18.28152247405205,17.259789972122526
857,-4.781915056612533,5.484057120723998,56.41516804296717,55.84898736813963
858,-0.5256628830807838,8.848605947788416,42.67777684537918,38.93491099815566
859,5.410745996620708,14.059003232625244,14.002497552543625,12.935447923425805
860,-1.0505102717795016,9.086026879887491,30.712651106587916,26.95333658232765
861,-0.5318670001186895,9.800460141326925,29.770255853628818,26.51823483357967
862,-5.189591329180394,4.269948059967919,48.799452005622086,47.463462161481935
863,8.516713356216647,17.271444448311094,14.163333145540296,12.614010704899043
864,-1.8483267000825043,8.840013120271585,17.89676652188104,15.238905586194697
865,22.768972116778652,31.98187055593706,22.023158255014547,18.927130934864223
866,-1.004983536248528,9.17680401304548,22.10824332567585,22.21948005113665
867,1.3348793229884572,11.268421632027819,24.413235221366435,26.02308638516378
868,7.576739303681655,16.5487477489618,48.21371070575483,46.81065272874786
869,-0.19052315887361904,9.268131903358007,12.968152668776069,11.544646711089158
870,-4.849598792201001,4.640294089783347,26.952361137292787,24.265554269328682
871,-4.154010947411345,5.181718855719383,21.451464206603557,18.71232714561598
872,-3.8852098214434987,6.840259797266341,30.483654654097997,26.505184326549376
873,-3.460058229095312,6.925060899452554,49.1579650459218,45.94858777482336
874,-0.5283252674902205,10.137548057859972,13.811130006872443,10.127143053314885
875,6.099979955515349,15.70372560872659,28.275635134801153,26.02118839763488
876,-4.659778031265126,5.036909483290889,47.2670061458949,45.23395632612874
877,6.47749965736739,15.521614109957188,19.72799132453379,17.220450546394986
878,-1.9837876195509994,8.036618337302649,14.433606701187072,13.155276169070188
879,-5.086423553593415,3.7603836884805695,41.73390292423734,38.889525355850154
880,16.823843840405377,25.964834730488047,16.40754419214775,15.47190132758458
881,18.391111252726354,27.11057982650496,32.70190435118323,30.517640698726414
882,16.96352331854262,25.879761603024562,13.90065612710921,10.834932434631378
883,-0.11384817387803543,9.227272651748214,16.61484246842389,16.083736329677677
884,-3.484439193553957,6.163626385611989,23.71688270366724,19.747678930635843
885,16.913110031187763,26.28476433563333,35.55183634976986,33.61643047527487
886,-2.8630009204099993,6.932947012471779,25.33686997245839,22.562103990201994
887,-2.603511328622342,8.217685099835778,22.050975492108893,19.25062834113634
888,3.460464870388752,12.91985261689654,18.63168003350694,16.499377782925862
889,-0.24954555282243124,8.8398435603624,18.898904967665935,14.844988550819286
890,-2.1196093229516157,6.656367602346546,22.2212421117448,21.002209377391473
891,-4.058374001033362,5.383043412533286,18.642347282965204,18.709560080133286
892,1.371921786711938,10.569655299444356,18.7609733916279,19.03850421170808
893,-4.450061028747292,5.080197036268848,18.31680888192739,14.746771373742801
894,-0.30556899631623863,8.3098948530284,16.83769310225306,16.54824267355201
895,-0.29208166392306545,8.757319251032438,17.656148424088173,16.931818950665523
896,-1.40299998952122,7.462570118112386,21.444773037059573,22.062037815172594
897,-2.7976538728718925,6.6009509131933815,76.5018689576547,73.63465898285514
898,-4.624012830222821,4.1923680555571075,10.555011523330013,8.54831409042745
899,4.253677060448838,13.106473888501993,21.15806264849814,21.843872499067537
900,-3.0947549182268825,6.410163155923804,24.526571321208426,21.89165377079563
901,4.72464326499812,13.65438222736,27.061684960198995,28.51191581808461
902,4.096164075794971,14.14659630304153,15.849834087724206,14.040772435295509
903,-0.5265009693797287,7.561782959837143,19.228283609831646,19.405482944556802
904,-5.007455876346184,4.325387703470746,5.697468679266358,2.5535386597295844
905,1.202106889679525,9.637168301431375,79.04109462427536,76.53707960672747
906,6.632635186195443,15.84069411985648,48.83821123178345,47.46806332342772
907,2.202016811013297,11.467062524889695,26.308777756345002,23.811866007326074
908,7.000230297764509,16.442040449248317,50.8802378762419,48.041166312701954
909,-3.689820087108923,5.689206442261021,15.974010805622479,12.82088223230425
910,-4.815999421048117,4.876030248836064,22.966978013012707,24.193266086401252
911,7.593295005256406,16.232645561866775,36.22879355730589,33.670546763408275
912,1.2270667079973345,10.501791377639941,41.45027789202067,37.777028511036505
913,0.8864275175705364,9.87344983715166,21.84847658906368,19.44781756616423
914,5.50245322338624,14.222933371071145,10.552125858408502,7.12190478004454
915,3.9142795930563183,12.727952868196677,25.92648595269244,23.383887405100737
916,-1.6713544382364713,9.071306086618584,18.782689552021925,18.77184409928413
917,-4.424386344270531,4.980834101724394,24.131614270661856,21.631862222179404
918,-1.9726100192090914,8.699265557307776,31.74484751240943,28.997008203234834
919,-4.438202572736963,4.314748315046184,32.55217275629315,30.471052444299232
920,5.453047038666684,14.819114707472767,19.34436384893509,19.079461683595888
921,-3.490431890166378,6.304445460778757,20.78324624255645,21.449515211646407
922,-1.3224725504157282,8.300347702686564,20.268936851271704,20.81015699289729
923,-0.09829584522448072,10.60774601158509,16.544408474498685,15.540250281279178
924,-0.3209161383025429,8.870992910982018,23.702095101513564,21.056928423560233
925,-3.2407508194003656,5.132648223809181,10.652430963492305,8.663554957202964
926,-0.17869379184619724,9.9402174739204,15.106819170091542,13.802687349514215
927,8.666218205265109,18.23622231903588,13.644414348324027,12.478283305368778
928,-1.8578220478771785,7.944246619642691,21.521417265664624,21.603637819488682
929,14.124544212264427,23.088080449753832,8.50193541054983,5.960001536350749
930,-0.2423104994046186,8.853069734884166,12.887619276272405,11.458886273175176
931,41.21028148383355,50.82521064516547,31.156297856878762,27.28996621840311
932,0.16178453490767628,9.282893331301624,48.0489244759166,46.639087072617016
933,-6.579260026335817,2.1941058750986904,16.3995717099412,13.861117846798992
934,-5.72725758952237,3.2534268861751783,21.83401061207893,22.213217933231014
935,2.6139082814868297,12.049173478232643,25.206202049089942,26.220226713280837
936,-4.794391199313977,5.410145804008437,16.635736420966513,15.995081222293097
937,4.775071895276401,13.72172655476169,22.606205584571217,23.823647839121286
938,1.1978599559030054,11.762154180026362,11.474530945436584,9.63981768385859
939,0.048234515801172176,10.442886030954133,15.546977615553981,14.589238740264904
940,-3.441232750618047,6.467704032356732,13.794343621096855,12.476523694134212
941,-0.6411758853797997,9.157922361241498,14.194577960085873,13.074442744815478
942,-4.488269168391646,3.927209121363804,26.168474578878822,22.161698810449952
943,-2.220686953735451,6.274430661055897,19.708971028931067,20.18639967489252
944,0.6495370380580114,9.497423020704996,49.083702417041025,45.611299608784854
945,-1.2313975100694345,9.211480818740931,17.1273769595495,14.813848715099962
946,31.739663763209133,41.203723672728906,24.1968149037417,21.71105010728918
947,21.667892820046564,30.811005306122595,15.34092715979992,14.32366546173353
948,6.171469691010141,15.63597570107652,63.16545147787042,59.84597244116043
949,0.39977951347179685,11.00306756272061,10.963398154292168,8.852984742381185
950,2.4825317761244228,13.145974614764068,43.80418682198733,41.570763319725465
951,-2.409977594449758,5.735069850379037,28.510824885058412,24.94793233615313
952,-0.8203410132556517,8.930033481551785,15.812711426687278,15.219729478730503
953,-1.0059074723568482,9.68619555310352,37.99720221932798,34.630583681130446
954,-2.5426408292390392,6.0882752763712835,25.466303205992975,23.271248189203497
955,-4.897854098385686,4.286857421310933,22.486217619357163,19.790464460534544
956,-1.174936827190296,7.618447206387241,13.25369475730271,10.175203051851803
957,3.257280750755201,12.095826301592263,37.29685846097538,34.88653629238704
958,11.675486922242172,20.550315429418003,22.38127440010498,23.45222632170712
959,0.550432136978325,11.21396740619458,10.586618758883436,8.626819662460463
960,-2.2818735937577,7.598229502456593,18.237853571332728,18.310300229367606
961,-2.7006500722773943,6.7472396532386565,17.283172767958295,14.198264796027498
962,-3.3278895774437243,7.187140821902659,21.724695015934554,22.518526078689973
963,7.875282593941678,17.599143929210303,39.167246390762806,37.209827803967215
964,0.06949803703918221,11.065186708236208,16.441696619424345,15.511701391382669
965,-1.4161974225237968,9.031866841513855,23.83298541742146,25.305244076709126
966,5.927561089765027,15.349405764426209,22.589357591397714,23.000776991577442
967,7.658764677361707,16.928234069623404,19.008611194957616,18.59887198848903
968,4.239865758986983,13.70515151823222,31.706738333663942,28.651353119871164
969,3.5388298572545343,12.085757127293808,21.120783964596374,21.85202797931885
970,3.6384926254006555,12.935356232984041,12.777468890019083,11.373564145946258
971,-0.12495762469369198,8.972193948250286,18.32667063341749,17.815522748381724
972,2.8978109596354042,12.74958281684084,19.205600578186893,15.10152639999777
973,-0.7156252525972441,7.5454429890431225,24.545382332029877,21.399012618332602
974,-4.408295972055867,4.981325778546281,9.973587473028683,7.779402466683386
975,0.03724500741471362,9.144954703136623,24.36558678211632,25.883635205018305
976,-0.9775934546170252,8.395702990404711,31.013387314846497,27.656329117549387
977,-0.22530651950587047,8.317371897014722,13.756998571288008,12.591781004920605
978,5.137920960501312,13.955933404956802,36.13538584990701,34.02689227753793
979,1.5113199968907771,10.842209529022101,39.710469499431724,38.020127742899604
980,-2.3763346794503835,8.352785210336748,25.218438693553594,27.08381096330558
981,1.9588321415102763,11.014645082276255,39.16497793007065,35.68697970919534
982,1.9263516887325352,11.027464359387986,22.58207309245856,23.804359630424727
983,-3.876425799381689,5.101426318563201,16.089459387090706,15.515653578875297
984,-4.518918313040942,4.541370020536023,26.826134926684755,29.048761824255354
985,2.1254825737285845,10.92910751109908,38.81021665976446,36.74607838603852
986,-2.0392045106754466,7.948252005020771,36.77734007809341,34.649509018767944
987,1.0857854905833022,10.001542929036134,29.80630427288584,27.24734667761595
988,-1.228484112801886,7.6692097034198365,26.31186212512607,28.265928847403785
989,1.6163179096482374,13.17492125263481,21.694072229658236,19.128713949608475
990,-3.4335829228510986,6.40972596740181,31.600582111984412,28.82356267961429
991,-0.09817672906814127,8.830656475392185,14.529282149216197,13.049584484145596
992,-1.2341569046544711,7.312739446860414,24.466059970498094,21.67849232497444
993,-2.304643779903327,7.356478180394126,49.64866453740953,46.81926267313653
994,3.3429593294737856,13.089392888265976,11.863417546984792,10.176318901787598
995,3.5677333765834995,12.142398653020457,19.821166697421916,19.678366027923133
996,3.271285599842437,12.196199857997795,15.85845451292832,15.309136111650496
997,10.936167276264959,19.75687591520369,27.677213876218104,25.444025153430907
998,-4.988351856436209,3.5202682132896257,16.776883154605812,16.319428966759954
999,-5.98748487016289,2.9570799025299186,64.36959253833184,61.243566435833024
1000,1.4163322785858945,11.91446114743943,22.348706461430783,23.325909472996834
1001,12.692477231616321,22.533216061016923,23.85605488275798,25.285877984436137
1002,10.766519179257399,20.242749396319567,14.432351005908417,13.378908939928948
1003,8.221070295177672,17.663966228516422,40.3069108877501,38.513646868647996
1004,15.22357902205595,24.694023462981136,45.45391478686042,42.902860857292595
1005,7.339182938594971,16.717992010078113,11.16999842281623,9.334357626707302
1006,-4.3228996172876055,5.7832483614848105,15.573475153263882,14.815933634505978
1007,0.23717524829586448,10.413333091054657,48.91959813363162,45.83305380821963
1008,19.706447302635222,28.9900885539095,21.89739657014591,19.197207085599523
1009,-5.814987975820632,3.1418748413796664,23.856884213780507,21.074684164969202
1010,0.4799213128754823,11.85215873981765,26.834631112854986,28.227423480452345
1011,11.220731702461595,20.16481522268288,17.13534493348927,16.344176502234106
1012,-5.082617736704337,5.142850753799076,33.096229669947896,35.783667981422695
1013,2.499183575232272,11.334100618359596,35.12593240502878,32.68078293540766
1014,-0.7315157802088028,8.394522433761464,16.078783659914702,13.054821114133972
1015,-1.9979374024004783,6.529952541098988,18.94815410343706,19.12809874005896
1016,4.891987708207264,14.07951332152525,17.15837657943445,16.852510505415772
1017,-4.70527831617054,4.590214882675316,22.213079619931865,19.079693674957525
1018,-1.3923937003116853,7.897078946853332,48.790363491502546,46.560010620553484
1019,14.784042386995932,24.219636597298734,23.660588866591915,19.98967346775226
1020,-3.840890552087934,5.935704244596097,21.27751345013026,21.12669007958507
1021,25.552194989868546,34.789935368516545,9.619458117040914,7.331648525292494
1022,0.5321116931677543,9.163753226882099,21.925051772961822,18.152323410300617
1023,-4.916583288545243,4.2579616238327915,13.694095077558181,12.081033182690451
1024,10.053277644538332,18.62242857919225,29.204123004629224,26.375415251852303
1025,2.8217948681882357,12.847726296991347,14.98564546784778,14.211258098553698
1026,0.965122855421167,9.91183037044155,23.003427827231135,24.068110833338192
1027,3.467426591549866,15.294948957873798,16.84448944929934,16.477684661797454
1028,1.6663164359155775,10.984533429760221,13.87868906975912,12.570060188973457
1029,9.003338808257853,17.402676412524276,13.34656701231093,12.119538022746768
1030,7.237862753854314,16.4522406564039,15.887108360624136,15.204421462085957
1031,1.1604262756474741,12.280158321536106,18.707793221922895,18.738620094481398
1032,21.357873230932068,30.461539921170566,25.359782880105325,22.229546875165195
1033,-3.742868138553691,5.891030341293104,18.52703424561877,18.54801617123966
1034,-3.666763726402822,6.008934027562722,21.992070245085156,19.949101217128977
1035,-3.6174796360981945,5.795762843327451,37.201877705341154,34.01648480011385
1036,3.6840730419983196,13.23563628990665,29.183616580405772,26.429393996315316
1037,1.416515539830042,9.984947360302993,20.218115182840997,20.199013583800056
1038,-1.8807994848633403,9.23510217689206,13.66112230202389,12.494507922244635
1039,-2.728970380987678,7.5409814085980775,21.823592228581564,18.40380974916289
1040,10.263322683032202,19.74127351243351,27.402491679665136,28.889566037841192
1041,14.110411158381174,23.035914489324277,16.25324116743899,15.771021164397723
1042,9.233584611633395,18.774305444073395,41.61985353687089,39.00765510263976
1043,0.6382709875270856,9.300765332055203,54.02637144658197,52.85137891495221
1044,-3.868621415040329,5.037509701005565,22.77532479675902,23.90980927424763
1045,-4.390405205835281,5.769481879776496,65.69108493644794,65.10556898274322
1046,-4.496689638766618,5.2963132744110295,11.615729447119664,9.831224942200276
1047,-1.74545573972039,8.013786903693354,13.506312173997294,12.285009085410099
1048,0.13665238647774433,9.278092059922995,19.82381844140797,17.373892947399444
1049,2.000474236929879,10.62856021938363,20.42106137617077,17.192344062424066
1050,-3.1418650161358292,7.083554363235102,27.198220605856267,25.165920695898272
1051,-4.876384585290347,5.425170576067734,19.536716238412712,19.68308594246357
1052,8.190181929575727,17.605851269087818,35.04218070685134,31.563589847892334
1053,-2.1811407596501655,8.037695903128691,17.169080360465056,16.468860002604373
1054,-4.199517049856611,5.2255214478470124,23.418366191644992,20.781484320744514
1055,-0.165863129132964,9.639802286846779,20.01430219290607,20.452890476156163
1056,-2.3818603400716465,6.65002550964183,19.996449524367968,19.89662654340126
1057,1.600574051366268,10.324753047866123,15.19168839242495,14.149161676163322
1058,6.784743110480191,15.906052265195147,41.156380353323925,39.294923623707625
1059,-3.1461486736449857,6.287010828562277,23.946764203515563,21.112914691987058
1060,-4.095227256910192,6.265653777556751,53.921177401427265,50.9936786895931
1061,0.9385825002943277,9.818446656847117,28.622049734091725,25.152715268509724
1062,-4.329514600935427,5.136596880708277,16.818012847256636,15.762653274070368
1063,-4.1800152913279565,5.537600916661969,14.631349057907382,13.751022589577365
1064,-0.15626322612733895,9.131767994975696,13.650612504264448,12.19564862985943
1065,-4.072336009361967,4.731843742641617,36.79180699428488,34.97930520453426
1066,-2.0956726733269804,8.03597027779273,42.014286329810325,39.44742933589455
1067,3.991596699841005,12.930021058081334,14.542365383456731,11.281441103282873
1068,5.863365275808012,14.553114089081207,12.912453628253315,9.782291094758307
1069,-3.781563710020474,4.566098097700476,11.335129606308334,9.167143148866614
1070,2.5997825263365124,14.324249127827443,33.05984476322647,30.826571011688003
1071,4.281827206097093,14.261859550321086,109.84031820296205,108.10612258922585
1072,-0.7782365525458597,7.890865213154444,13.801415367692307,12.577053821374982
1073,1.2979593627604014,11.799662175672438,28.345813567919297,29.89295214750333
1074,11.491822368911158,20.445847663943585,26.569219897464027,23.54524326885064
1075,-3.8786734899827797,5.563734251485787,14.284857506725075,13.28265898638497
1076,-2.2799858628933443,7.648001009255466,27.41349936665128,24.9488651378477
1077,-3.7867318235434433,4.520179780945946,54.125467629222996,52.39912272792887
1078,-0.1829625009998393,11.893908926307843,39.68701807892669,37.72343379901368
1079,-4.3521294251223654,5.779050776592351,30.654004539245772,33.73450000906462
1080,10.41335236648273,19.88481966179323,19.089289119194486,16.217604490589352
1081,-1.3609902102948368,8.798515119065339,47.7948779243359,44.57493482181259
1082,18.698730012809317,28.34254364453098,13.505242640915407,12.244552399529814
1083,3.393541161512461,11.743548719128496,46.66305317893765,45.04322205898676
1084,-2.568696430477121,7.488378780081625,10.90458495027828,8.966409542963667
1085,29.25134400316305,38.746467706241226,20.97310962614851,21.725405122761757
1086,0.29355377598011256,10.950855803734463,26.96792140063258,23.922814530298243
1087,19.990988252147375,30.102495067747974,34.61577940277929,31.0391111711227
1088,23.65555835115814,32.71900675521519,23.861358839295804,25.209757554653397
1089,-3.534634056231054,5.384108969080503,20.766697052684894,21.50075117638844
1090,22.074099791624157,31.00279963486128,16.299366032078066,15.281452149440545
1091,11.997757246865723,21.051175448228424,13.31496834365607,12.007242495114392
1092,1.2271319414646,9.88713547293154,13.017196098293141,11.67624071687893
1093,-1.493452147528892,9.320564826242432,27.136681737188585,24.591127496003995
1094,3.809477579208641,12.763940000904231,30.839409808900058,28.613727672965336
1095,11.408521262036032,20.391089217717024,21.45300308081976,22.176638253593904
1096,6.24750621646314,14.840341642270008,27.598467938397498,24.699976556960543
1097,-0.0492424649620592,9.115421111960892,28.73157701420953,26.442565445980343
1098,0.9619891822041234,11.398104569420795,15.271403627164059,14.523787024829854
1099,-3.9143952979244268,5.394514646389174,22.337911512433855,23.348866076228298
1100,-2.294002964324754,6.260286702762203,31.59497078096238,29.505396486546587
1101,-3.533355077175894,6.646862500510336,15.60145514244868,14.919519752312107
1102,0.3040128443100213,9.149562499714262,14.80246952982735,10.622799096588192
1103,-4.457110697642489,5.755925351175118,26.92171446883963,23.56389302269789
1104,18.60467770785021,27.586349860592065,22.42830370233853,20.31413875239697
1105,-4.995497881878165,4.692198991519494,24.379864958898157,25.818677724480043
1106,2.5570306297405305,11.783314249614524,13.29781681100096,11.899320563721302
1107,-2.360985725493547,7.932868322056979,39.61402072959244,37.75267203991564
1108,-2.1197571858221527,7.530359975299526,30.3744038979084,27.798331436281323
1109,-1.5656512399858824,7.703082705572928,22.512465045855627,23.662684822240106
1110,1.8236342904777756,12.77987437863945,17.762676996568178,17.05707615411045
1111,1.4595054337755298,10.705402619706849,18.891389525651725,18.95549101300385
1112,1.1561689070550065,11.64079567074921,22.643182996364132,23.54545393844942
1113,-4.106963610934829,5.5492039495883665,12.835275310602162,11.414873646772907
1114,-2.903809319627883,7.652922219687177,19.959085671836807,17.418215928840326
1115,-2.7359574712657366,7.04066891968823,35.85094874118162,32.92306095333504
1116,-1.0488995968318189,10.308742134400035,11.68797528497144,9.995761690895781
1117,-0.506886936163658,9.588805871156755,20.030034231062885,19.954080596011682
1118,5.394987554661607,14.063705060090896,57.534626710197095,54.46316520012109
1119,-6.435453569107786,2.811589946463772,52.49001349935776,49.05221303189077
1120,-0.19150870122639585,10.086656067676863,25.66806513927347,22.286875022592234
1121,12.59506440864403,21.235062698163752,23.62778959790076,20.39089377803289
1122,-4.694255693684936,4.653245288162505,12.914328265869642,11.196848934635288
1123,3.8571740426059877,13.134874281256646,19.457809972230198,19.757303627325093
1124,4.152591114671816,13.864475412818908,18.219150769876478,18.261369036943165
1125,-2.075901709724052,7.357104487655239,28.741818497098826,26.263810064543016
1126,-3.8465364970662503,5.647701447947949,11.40416023399612,9.383627697299364
1127,0.8843502308866582,10.106860396335392,11.737676942148987,9.94581210496153
1128,-4.3838751392917965,4.50439849261792,16.01561480244934,12.864657441474376
1129,-2.6950340068385774,6.246826256089643,51.3334812050293,49.58655229437648
1130,5.504142542964875,14.315106014158998,16.0261991281878,14.944348144346819
1131,1.8057667180467922,12.210700595159954,20.194595474771727,20.624194687948258
1132,17.923593043588262,27.924419871727807,16.433782501262318,13.608564716678853
1133,7.985950963919942,17.202796730768302,28.17204168804615,24.928365322151095
1134,-3.055643549372008,6.6249533378939445,19.16584227873065,18.939455055168864
1135,1.2045900621092798,10.399531883581027,16.78517593648741,16.362081411628374
1136,1.23733731764657,10.158641277613992,11.605311774512348,9.784127153037812
1137,12.227377412964518,21.310631835596244,11.740451959763229,10.131294770665974
1138,-3.190818861494148,6.164277104927447,16.53048638968236,16.103374421056365
1139,-1.6537828434449198,9.130560475213784,18.346652177493855,18.334178038398157
1140,-4.627672991574994,4.987247959136931,50.82262876061697,47.153409233849466
1141,5.7431377762839295,15.339775613064095,20.087232558194838,17.556910706572097
1142,2.7811638733692376,11.840716389094462,43.40258198174754,40.52029558662069
1143,5.082520369561602,13.855567711895832,17.21073914753168,16.911436512617197
1144,-3.6324174516992787,4.676508628768374,11.766292372204703,10.125299100309597
1145,-5.655268378911391,2.428646990101382,39.86697697619476,37.377408434800614
1146,-1.9702354339387458,7.5130372448392215,16.451341853611982,15.457522758333466
1147,1.7641198991179599,10.318506570527987,26.562059449586513,24.23767091687284
1148,0.6917072812982993,11.67702179205112,17.282291798079104,16.6386373165262
1149,25.312368261081513,34.46036569112192,22.6245215236713,23.771519466329664
1150,13.404815605244034,22.722935645763027,12.498669263620837,10.69686763700556
1151,-6.336731048212121,3.074606488167036,22.738624806910217,19.859055914234098
1152,-4.35658706222905,4.466505289512625,42.177525531531785,39.14552916454623
1153,-1.458423125754747,8.030191874659206,30.487887452783255,27.152096171810328
1154,-2.266195149401553,6.648529307951237,34.36815191796907,32.40056314825022
1155,7.860584958845805,17.300005958008697,20.55915468903685,17.633724135670665
1156,-0.804838220722805,9.88603364169877,32.28513459518523,29.36938295889204
1157,-3.2592420555803225,7.22123274559436,29.043482212190085,27.291548042283985
1158,2.6470811319540766,12.291977049444817,27.32661932462138,24.497134134447663
1159,4.962866863401914,13.723490645486876,20.00005820741367,20.339752482339847
1160,-2.043336217275579,7.0012738174255675,56.74459671226221,54.39861734508912
1161,-3.409230019061887,7.004732793797828,26.85982980954399,24.4026881853863
1162,1.8028821068938388,11.044082730073962,17.191228959380577,16.803087184247445
1163,1.6697368030914885,10.927867290566843,109.18806472785656,106.64433060640027
1164,-6.858687863128005,2.4185032685139585,25.07884214603135,21.659198519312696
1165,1.2841837400242189,11.163247854785965,23.577822901095857,24.067502236701795
1166,18.65116244012623,28.836403779002502,19.572861859389597,19.770083405780525
1167,-2.176068932192628,8.499416807811695,67.64921345495196,64.50906487004015
1168,-2.2262311480713306,7.163930776034803,9.227946216820142,6.3770578961250015
1169,2.2667133954624212,11.182945326687179,43.417625529340526,39.83514890132359
1170,6.946964010573658,16.52553002385102,29.943301625003524,26.63341948025502
1171,0.7530565723818646,9.35243546499968,22.397104536824905,23.36960266870491
1172,-3.440395808534718,5.77722328627358,16.385615639404104,15.950902666747005
1173,-2.8506660852674477,6.872149852081405,20.077680681453106,19.929182869577158
1174,1.4247373438037456,10.464201195978657,11.310097940512096,7.833057174563178
1175,6.79847067109072,16.784001009226962,16.860660173752322,13.720435516164779
1176,-3.4234501045727503,5.5958994938375195,33.348910122413216,29.655577572714613
1177,6.465934815586635,16.447580418944735,24.949710424119434,22.247631147464457
1178,-1.3627479709352726,9.309040151829656,18.188863534448533,18.152080955720265
1179,1.923224118345798,10.820502350594275,17.65978748016316,17.427146754155252
1180,6.9657560559077565,16.397901743705468,20.373135690628782,17.19464243293716
1181,-6.176502200408879,1.486723826949976,13.864349450258501,11.98055644564579
1182,1.7294451543415292,12.679511777234403,29.854230737890315,27.35387826764761
1183,-4.273593894747507,4.60234338551315,44.36147505116158,42.77451658096312
1184,-0.5633375507770481,8.89923389449588,10.716143834737888,7.827707258104437
1185,0.5907503264630103,9.70379796890943,24.602353368740275,26.177348899413037
1186,-4.139772786317521,6.132801571926262,25.43468623458747,22.757546916725474
1187,4.451031995100913,14.079394572196083,16.483429890263576,15.46839541053853
1188,-1.6364918056916786,8.809214924765538,24.14016974928236,25.34656981598699
1189,-5.779141427346033,3.3530245139172603,27.452850675295565,24.705343233501644
