観測量,群,h,n1,n2,実群,対照(i),対照(ii),差(ii),差(i),対照(i)SE,走行,対照(ii)の軸の作り方,t,ブートストラップSE,有限な複製の本数,CI下限,CI上限,MDE(α=0.05/576),MDEとの比較,検出力,バー近傍,隣の分位,判定
reach_back_node_15m,A2_W24h_Q1,15,7066,9474,0.450750,,0.348744,0.102006,,,gap60_w24,partner_sign,12.7134,0.008024,2000,0.070515,0.133497,0.036065,≥,,,"Q2:差=0.057902,|t|=6.2508",差あり(+)
reach_back_node_15m,A2_W24h_Q2,15,7066,4785,0.314747,,0.256844,0.057902,,,gap60_w24,partner_sign,6.2508,0.009263,2000,0.021546,0.094258,0.033925,≥,,,"Q1:差=0.102006,|t|=12.7134 Q3:差=0.016046,|t|=6.2949",差あり(+)
reach_back_node_15m,A2_W24h_Q3,15,7066,4182,0.022502,,0.006456,0.016046,,,gap60_w24,partner_sign,6.2949,0.002549,2000,0.006042,0.026050,0.000000,≥,,,"Q2:差=0.057902,|t|=6.2508",差あり(+)
reach_back_node_15m,A3_W8h_Q1,15,7066,10644,0.419474,,0.310598,0.108876,,,gap60_w8,partner_sign,13.1432,0.008284,2000,0.076364,0.141388,0.035444,≥,,,"Q2:差=-0.001185,|t|=0.1335",差あり(+)
reach_back_node_15m,A3_W8h_Q2,15,7066,5041,0.228135,,0.229320,-0.001185,,,gap60_w8,partner_sign,-0.1335,0.008874,2000,-0.036012,0.033642,0.031834,<,,,"Q1:差=0.108876,|t|=13.1432 Q3:差=-0.034547,|t|=2.9956",検出されず(MDE = 0.031834 割合)
reach_back_node_15m,A3_W8h_Q3,15,7066,2514,0.171101,,0.205648,-0.034547,,,gap60_w8,partner_sign,-2.9956,0.011533,2000,-0.079810,0.010716,0.016083,≥,,,"Q2:差=-0.001185,|t|=0.1335",検出されず(MDE = 0.016083 割合)
reach_back_node_15m,A3_W24h_Q1,15,7066,8623,0.346023,,0.279833,0.066190,,,gap60_w24,partner_sign,8.4936,0.007793,2000,0.035605,0.096776,0.035191,≥,,,"Q2:差=0.034972,|t|=4.2490",差あり(+)
reach_back_node_15m,A3_W24h_Q2,15,7066,5688,0.293235,,0.258263,0.034972,,,gap60_w24,partner_sign,4.2490,0.008231,2000,0.002668,0.067276,0.032719,≥,,,"Q1:差=0.066190,|t|=8.4936 Q3:差=-0.015424,|t|=1.4523",差あり(+)
reach_back_node_15m,A3_W24h_Q3,15,7066,4130,0.148740,,0.164165,-0.015424,,,gap60_w24,partner_sign,-1.4523,0.010621,2000,-0.057108,0.026259,0.000000,≥,,,"Q2:差=0.034972,|t|=4.2490",検出されず(MDE = 0.000000 割合)
reach_back_node_15m,A4_W8h_Q1,15,4984,7989,0.429775,,0.317562,0.112214,,,gap60_w8,partner_sign,10.4611,0.010727,2000,0.070113,0.154314,0.040346,≥,,,"Q2:差=0.035299,|t|=3.2423",差あり(+)
reach_back_node_15m,A4_W8h_Q2,15,4983,3004,0.242023,,0.206724,0.035299,,,gap60_w8,partner_sign,3.2423,0.010887,2000,-0.007431,0.078028,0.043953,<,,,"Q1:差=0.112214,|t|=10.4611 Q3:差=-0.002280,|t|=0.2109",検出されず(MDE = 0.043953 割合)
reach_back_node_15m,A4_W8h_Q3,15,4983,1914,0.113185,,0.115465,-0.002280,,,gap60_w8,partner_sign,-0.2109,0.010811,2000,-0.044710,0.040150,0.048406,<,,,"Q2:差=0.035299,|t|=3.2423",検出されず(MDE = 0.048406 割合)
reach_back_node_15m,A4_W24h_Q1,15,4976,6578,0.392283,,0.299939,0.092344,,,gap60_w24,partner_sign,9.1416,0.010101,2000,0.052698,0.131990,0.041488,≥,,,"Q2:差=0.027261,|t|=2.4274",差あり(+)
reach_back_node_15m,A4_W24h_Q2,15,4976,3506,0.301648,,0.274387,0.027261,,,gap60_w24,partner_sign,2.4274,0.011231,2000,-0.016817,0.071340,0.039766,<,,,"Q1:差=0.092344,|t|=9.1416 Q3:差=0.004750,|t|=0.6606",検出されず(MDE = 0.039766 割合)
reach_back_node_15m,A4_W24h_Q3,15,4976,2851,0.071744,,0.066994,0.004750,,,gap60_w24,partner_sign,0.6606,0.007191,2000,-0.023473,0.032973,0.008871,<,,,"Q2:差=0.027261,|t|=2.4274",検出されず(MDE = 0.008871 割合)
reach_back_node_15m,A5_W8h_Q1,15,4984,7655,0.404294,,0.300065,0.104228,,,gap60_w8,partner_sign,10.4851,0.009941,2000,0.065213,0.143243,0.041725,≥,,,"Q2:差=0.004056,|t|=0.3659",差あり(+)
reach_back_node_15m,A5_W8h_Q2,15,4983,3452,0.207706,,0.203650,0.004056,,,gap60_w8,partner_sign,0.3659,0.011086,2000,-0.039454,0.047566,0.036792,<,,,"Q1:差=0.104228,|t|=10.4851 Q3:差=-0.037567,|t|=2.8778",検出されず(MDE = 0.036792 割合)
reach_back_node_15m,A5_W8h_Q3,15,4983,1800,0.172988,,0.210556,-0.037567,,,gap60_w8,partner_sign,-2.8778,0.013054,2000,-0.088803,0.013668,0.044624,<,,,"Q2:差=0.004056,|t|=0.3659",検出されず(MDE = 0.044624 割合)
reach_back_node_15m,A5_W24h_Q1,15,4976,6012,0.349879,,0.283267,0.066613,,,gap60_w24,partner_sign,6.4403,0.010343,2000,0.026018,0.107207,0.041782,≥,,,"Q2:差=0.023750,|t|=2.3126",差あり(+)
reach_back_node_15m,A5_W24h_Q2,15,4976,3991,0.273312,,0.249562,0.023750,,,gap60_w24,partner_sign,2.3126,0.010270,2000,-0.016557,0.064057,0.036213,<,,,"Q1:差=0.066613,|t|=6.4403 Q3:差=-0.003150,|t|=0.2836",検出されず(MDE = 0.036213 割合)
reach_back_node_15m,A5_W24h_Q3,15,4976,2932,0.142484,,0.145634,-0.003150,,,gap60_w24,partner_sign,-0.2836,0.011110,2000,-0.046753,0.040452,0.000000,≥,,,"Q2:差=0.023750,|t|=2.3126",検出されず(MDE = 0.000000 割合)
reach_back_node_15m,E_W8h_Q1,15,4384,3099,0.174954,,0.203614,-0.028660,,,gap60_w8,inherit,-2.6609,0.010771,2000,-0.070933,0.013613,0.037131,<,,,"Q2:差=-0.004115,|t|=0.4316",検出されず(MDE = 0.037131 割合)
reach_back_node_15m,E_W8h_Q2,15,4383,3788,0.187543,,0.191658,-0.004115,,,gap60_w8,inherit,-0.4316,0.009535,2000,-0.041538,0.033308,0.035140,<,,,"Q1:差=-0.028660,|t|=2.6609 Q3:差=0.061006,|t|=6.4102",検出されず(MDE = 0.035140 割合)
reach_back_node_15m,E_W8h_Q3,15,4384,4325,0.392336,,0.331329,0.061006,,,gap60_w8,inherit,6.4102,0.009517,2000,0.023654,0.098359,0.048955,≥,,,"Q2:差=-0.004115,|t|=0.4316",差あり(+)
reach_back_node_15m,E_W24h_Q1,15,3882,2621,0.133694,,0.152614,-0.018920,,,gap60_w24,inherit,-1.6467,0.011489,2000,-0.064013,0.026174,0.000000,≥,,,"Q2:差=0.005020,|t|=0.5251",検出されず(MDE = 0.000000 割合)
reach_back_node_15m,E_W24h_Q2,15,3882,3372,0.209943,,0.204923,0.005020,,,gap60_w24,inherit,0.5251,0.009561,2000,-0.032505,0.042546,0.016677,<,,,"Q1:差=-0.018920,|t|=1.6467 Q3:差=0.073747,|t|=6.4400",検出されず(MDE = 0.016677 割合)
reach_back_node_15m,E_W24h_Q3,15,3882,3814,0.393096,,0.319350,0.073747,,,gap60_w24,inherit,6.4400,0.011451,2000,0.028802,0.118691,0.050380,≥,,,"Q2:差=0.005020,|t|=0.5251",差あり(+)
reach_back_node_15m,B1_Q1,15,12029,11000,0.309751,,0.295273,0.014479,,,gap60_w8,inherit,2.4931,0.005807,2000,-0.008314,0.037272,0.029147,<,,,"Q2:差=0.002948,|t|=0.3032",検出されず(MDE = 0.029147 割合)
reach_back_node_15m,B1_Q2,15,3906,3301,0.273169,,0.270221,0.002948,,,gap60_w8,inherit,0.3032,0.009723,2000,-0.035214,0.041111,0.040707,<,,,"Q1:差=0.014479,|t|=2.4931 Q3:差=-0.026753,|t|=3.0682",検出されず(MDE = 0.040707 割合)
reach_back_node_15m,B1_Q3,15,5263,3898,0.188486,,0.215239,-0.026753,,,gap60_w8,inherit,-3.0682,0.008719,2000,-0.060975,0.007469,0.034986,<,,,"Q2:差=0.002948,|t|=0.3032",検出されず(MDE = 0.034986 割合)
reach_back_node_15m,B2_Q1,15,7222,6536,0.296871,,0.288556,0.008315,,,gap60_w8,inherit,1.1862,0.007010,2000,-0.019196,0.035826,0.036763,<,,,"Q2:差=0.002129,|t|=0.2755",検出されず(MDE = 0.036763 割合)
reach_back_node_15m,B2_Q2,15,6932,6039,0.278996,,0.276867,0.002129,,,gap60_w8,inherit,0.2755,0.007727,2000,-0.028197,0.032455,0.036201,<,,,"Q1:差=0.008315,|t|=1.1862 Q3:差=-0.010333,|t|=1.2697",検出されず(MDE = 0.036201 割合)
reach_back_node_15m,B2_Q3,15,7044,5624,0.242334,,0.252667,-0.010333,,,gap60_w8,inherit,-1.2697,0.008139,2000,-0.042276,0.021609,0.033272,<,,,"Q2:差=0.002129,|t|=0.2755",検出されず(MDE = 0.033272 割合)
reach_back_node_15m,D_Q1,15,5048,4101,0.281498,0.422373,0.271153,0.010344,-0.140875,0.007426,gap60_w8,own,0.8229,0.012570,2000,-0.038990,0.059678,0.046922,<,,,"Q2:差=0.003102,|t|=0.2945",検出されず(MDE = 0.046922 割合)
reach_back_node_15m,D_Q2,15,5047,4910,0.246483,0.410423,0.243381,0.003102,-0.163940,0.006127,gap60_w8,own,0.2945,0.010535,2000,-0.038246,0.044450,0.040313,<,,,"Q1:差=0.010344,|t|=0.8229 Q3:差=-0.015873,|t|=1.2960",検出されず(MDE = 0.040313 割合)
reach_back_node_15m,D_Q3,15,5048,4064,0.253566,0.434316,0.269439,-0.015873,-0.180750,0.007493,gap60_w8,own,-1.2960,0.012248,2000,-0.063943,0.032196,0.039302,<,,,"Q2:差=0.003102,|t|=0.2945",検出されず(MDE = 0.039302 割合)
reach_back_node_15m,C_SELL,15,12097,10643,0.294784,,0.287231,0.007553,,,gap60_w8,inherit,1.0904,0.006927,2000,-0.019633,0.034738,0.027553,<,,,,検出されず(MDE = 0.027553 割合)
reach_back_node_15m,C_BUY,15,9101,7556,0.243819,,0.254367,-0.010548,,,gap60_w8,inherit,-1.5352,0.006871,2000,-0.037515,0.016419,0.031374,<,,,,検出されず(MDE = 0.031374 割合)
reach_back_node_30m,全体,30,21198,18199,0.356024,0.521892,0.361613,-0.005589,-0.165868,0.003416,gap60_w8,own,-0.9411,0.005939,2000,-0.028899,0.017721,0.022572,<,,,,検出されず(MDE = 0.022572 割合)
reach_back_node_30m,A1_W8h_Q1,30,7150,4297,0.157622,0.135560,0.159414,-0.001791,0.022062,0.015188,gap60_w8,own,-0.1700,0.010538,2000,-0.043152,0.039570,0.032626,<,,,"Q2:差=0.023320,|t|=2.3091",検出されず(MDE = 0.032626 割合)
reach_back_node_30m,A1_W8h_Q2,30,6986,6863,0.292299,0.236302,0.268979,0.023320,0.055997,0.005997,gap60_w8,own,2.3091,0.010099,2000,-0.016317,0.062958,0.037486,<,,,"Q1:差=-0.001791,|t|=0.1700 Q3:差=0.044572,|t|=5.3653",検出されず(MDE = 0.037486 割合)
reach_back_node_30m,A1_W8h_Q3,30,7062,7039,0.619938,0.624732,0.575366,0.044572,-0.004794,0.003846,gap60_w8,own,5.3653,0.008307,2000,0.011967,0.077177,0.040069,≥,,,"Q2:差=0.023320,|t|=2.3091",差あり(+)
reach_back_node_30m,A1_W24h_Q1,30,7073,4474,0.095009,0.061209,0.088288,0.006721,0.033800,0.006633,gap60_w24,own,0.8504,0.007903,2000,-0.024298,0.037741,0.028953,<,,,"Q2:差=0.051539,|t|=6.4350",検出されず(MDE = 0.028953 割合)
reach_back_node_30m,A1_W24h_Q2,30,7128,6988,0.248878,0.163307,0.197338,0.051539,0.085571,0.004639,gap60_w24,own,6.4350,0.008009,2000,0.020105,0.082974,0.034442,≥,,,"Q1:差=0.006721,|t|=0.8504 Q3:差=0.043621,|t|=4.4270",差あり(+)
reach_back_node_30m,A1_W24h_Q3,30,6997,6979,0.642847,0.618541,0.599226,0.043621,0.024306,0.004147,gap60_w24,own,4.4270,0.009853,2000,0.004948,0.082293,0.039460,≥,,,"Q2:差=0.051539,|t|=6.4350",差あり(+)
reach_back_node_30m,A2_W8h_Q1,30,7066,11286,0.629210,,0.468456,0.160754,,,gap60_w8,partner_sign,17.3668,0.009256,2000,0.124424,0.197083,0.034656,≥,,,"Q2:差=0.068419,|t|=6.2149",差あり(+)
reach_back_node_30m,A2_W8h_Q2,30,7066,4075,0.351118,,0.282699,0.068419,,,gap60_w8,partner_sign,6.2149,0.011009,2000,0.025211,0.111626,0.033215,≥,,,"Q1:差=0.160754,|t|=17.3668 Q3:差=0.037709,|t|=5.9565",差あり(+)
reach_back_node_30m,A2_W8h_Q3,30,7066,2838,0.087744,,0.050035,0.037709,,,gap60_w8,partner_sign,5.9565,0.006331,2000,0.012862,0.062556,0.032212,≥,,,"Q2:差=0.068419,|t|=6.2149",差あり(+)
reach_back_node_30m,A2_W24h_Q1,30,7066,9474,0.508491,,0.426641,0.081850,,,gap60_w24,partner_sign,9.7774,0.008371,2000,0.048994,0.114706,0.036436,≥,,,"Q2:差=0.048406,|t|=4.5823",差あり(+)
reach_back_node_30m,A2_W24h_Q2,30,7066,4785,0.425417,,0.377011,0.048406,,,gap60_w24,partner_sign,4.5823,0.010564,2000,0.006946,0.089866,0.038908,≥,,,"Q1:差=0.081850,|t|=9.7774 Q3:差=0.022522,|t|=5.2040",差あり(+)
reach_back_node_30m,A2_W24h_Q3,30,7066,4182,0.048825,,0.026303,0.022522,,,gap60_w24,partner_sign,5.2040,0.004328,2000,0.005536,0.039508,0.007259,≥,,,"Q2:差=0.048406,|t|=4.5823",差あり(+)
reach_back_node_30m,A3_W8h_Q1,30,7066,10644,0.518115,,0.404641,0.113474,,,gap60_w8,partner_sign,12.7735,0.008884,2000,0.078608,0.148340,0.036327,≥,,,"Q2:差=-0.003442,|t|=0.3366",差あり(+)
reach_back_node_30m,A3_W8h_Q2,30,7066,5041,0.312765,,0.316207,-0.003442,,,gap60_w8,partner_sign,-0.3366,0.010226,2000,-0.043577,0.036693,0.037209,<,,,"Q1:差=0.113474,|t|=12.7735 Q3:差=-0.033293,|t|=2.3532",検出されず(MDE = 0.037209 割合)
reach_back_node_30m,A3_W8h_Q3,30,7066,2514,0.237192,,0.270485,-0.033293,,,gap60_w8,partner_sign,-2.3532,0.014148,2000,-0.088820,0.022234,0.030060,≥,,,"Q2:差=-0.003442,|t|=0.3366",検出されず(MDE = 0.030060 割合)
reach_back_node_30m,A3_W24h_Q1,30,7066,8623,0.415369,,0.363447,0.051923,,,gap60_w24,partner_sign,5.9396,0.008742,2000,0.017613,0.086232,0.036600,≥,,,"Q2:差=0.035437,|t|=4.0762",差あり(+)
reach_back_node_30m,A3_W24h_Q2,30,7066,5688,0.374045,,0.338608,0.035437,,,gap60_w24,partner_sign,4.0762,0.008694,2000,0.001316,0.069558,0.036535,<,,,"Q1:差=0.051923,|t|=5.9396 Q3:差=-0.023629,|t|=1.8288",差あり(+)
reach_back_node_30m,A3_W24h_Q3,30,7066,4130,0.193320,,0.216949,-0.023629,,,gap60_w24,partner_sign,-1.8288,0.012920,2000,-0.074338,0.027080,0.013726,≥,,,"Q2:差=0.035437,|t|=4.0762",検出されず(MDE = 0.013726 割合)
reach_back_node_30m,A4_W8h_Q1,30,4984,7989,0.523074,,0.403680,0.119394,,,gap60_w8,partner_sign,11.1119,0.010745,2000,0.077223,0.161564,0.042226,≥,,,"Q2:差=0.033565,|t|=2.4978",差あり(+)
reach_back_node_30m,A4_W8h_Q2,30,4983,3004,0.340157,,0.306591,0.033565,,,gap60_w8,partner_sign,2.4978,0.013438,2000,-0.019175,0.086306,0.048313,<,,,"Q1:差=0.119394,|t|=11.1119 Q3:差=-0.015093,|t|=1.0474",検出されず(MDE = 0.048313 割合)
reach_back_node_30m,A4_W8h_Q3,30,4983,1914,0.167770,,0.182863,-0.015093,,,gap60_w8,partner_sign,-1.0474,0.014410,2000,-0.071650,0.041464,0.049149,<,,,"Q2:差=0.033565,|t|=2.4978",検出されず(MDE = 0.049149 割合)
reach_back_node_30m,A4_W24h_Q1,30,4976,6578,0.453577,,0.377774,0.075803,,,gap60_w24,partner_sign,7.0537,0.010747,2000,0.033625,0.117981,0.043077,≥,,,"Q2:差=0.010826,|t|=0.8776",差あり(+)
reach_back_node_30m,A4_W24h_Q2,30,4976,3506,0.388465,,0.377638,0.010826,,,gap60_w24,partner_sign,0.8776,0.012336,2000,-0.037590,0.059243,0.045818,<,,,"Q1:差=0.075803,|t|=7.0537 Q3:差=0.010672,|t|=1.1918",検出されず(MDE = 0.045818 割合)
reach_back_node_30m,A4_W24h_Q3,30,4976,2851,0.112741,,0.102069,0.010672,,,gap60_w24,partner_sign,1.1918,0.008954,2000,-0.024473,0.045816,0.024408,<,,,"Q2:差=0.010826,|t|=0.8776",検出されず(MDE = 0.024408 割合)
reach_back_node_30m,A5_W8h_Q1,30,4984,7655,0.506019,,0.392162,0.113857,,,gap60_w8,partner_sign,10.9190,0.010427,2000,0.072932,0.154783,0.043077,≥,,,"Q2:差=-0.001930,|t|=0.1439",差あり(+)
reach_back_node_30m,A5_W8h_Q2,30,4983,3452,0.289785,,0.291715,-0.001930,,,gap60_w8,partner_sign,-0.1439,0.013414,2000,-0.054577,0.050718,0.044629,<,,,"Q1:差=0.113857,|t|=10.9190 Q3:差=-0.035356,|t|=2.2399",検出されず(MDE = 0.044629 割合)
reach_back_node_30m,A5_W8h_Q3,30,4983,1800,0.235200,,0.270556,-0.035356,,,gap60_w8,partner_sign,-2.2399,0.015784,2000,-0.097306,0.026595,0.046779,<,,,"Q2:差=-0.001930,|t|=0.1439",検出されず(MDE = 0.046779 割合)
reach_back_node_30m,A5_W24h_Q1,30,4976,6012,0.414992,,0.368430,0.046562,,,gap60_w24,partner_sign,4.1939,0.011102,2000,0.002988,0.090137,0.043899,≥,,,"Q2:差=0.028471,|t|=2.6862",差あり(+)
reach_back_node_30m,A5_W24h_Q2,30,4976,3991,0.355707,,0.327236,0.028471,,,gap60_w24,partner_sign,2.6862,0.010599,2000,-0.013128,0.070070,0.041361,<,,,"Q1:差=0.046562,|t|=4.1939 Q3:差=-0.013393,|t|=0.9276",検出されず(MDE = 0.041361 割合)
reach_back_node_30m,A5_W24h_Q3,30,4976,2932,0.184084,,0.197476,-0.013393,,,gap60_w24,partner_sign,-0.9276,0.014438,2000,-0.070060,0.043275,0.013502,<,,,"Q2:差=0.028471,|t|=2.6862",検出されず(MDE = 0.013502 割合)
reach_back_node_30m,E_W8h_Q1,30,4384,3099,0.236998,,0.283640,-0.046642,,,gap60_w8,inherit,-3.3349,0.013986,2000,-0.101533,0.008250,0.040751,≥,,,"Q2:差=-0.016326,|t|=1.5648",検出されず(MDE = 0.040751 割合)
reach_back_node_30m,E_W8h_Q2,30,4383,3788,0.261921,,0.278247,-0.016326,,,gap60_w8,inherit,-1.5648,0.010433,2000,-0.057275,0.024623,0.044949,<,,,"Q1:差=-0.046642,|t|=3.3349 Q3:差=0.074619,|t|=7.2442",検出されず(MDE = 0.044949 割合)
reach_back_node_30m,E_W8h_Q3,30,4384,4325,0.496122,,0.421503,0.074619,,,gap60_w8,inherit,7.2442,0.010301,2000,0.034192,0.115047,0.050518,≥,,,"Q2:差=-0.016326,|t|=1.5648",差あり(+)
reach_back_node_30m,E_W24h_Q1,30,3882,2621,0.172591,,0.211370,-0.038778,,,gap60_w24,inherit,-2.5550,0.015178,2000,-0.098347,0.020791,0.000000,≥,,,"Q2:差=0.013178,|t|=1.2834",検出されず(MDE = 0.000000 割合)
reach_back_node_30m,E_W24h_Q2,30,3882,3372,0.285420,,0.272242,0.013178,,,gap60_w24,inherit,1.2834,0.010268,2000,-0.027123,0.053479,0.023273,<,,,"Q1:差=-0.038778,|t|=2.5550 Q3:差=0.056085,|t|=4.5931",検出されず(MDE = 0.023273 割合)
reach_back_node_30m,E_W24h_Q3,30,3882,3814,0.471922,,0.415836,0.056085,,,gap60_w24,inherit,4.5931,0.012211,2000,0.008161,0.104010,0.052978,≥,,,"Q2:差=0.013178,|t|=1.2834",差あり(+)
reach_back_node_30m,B1_Q1,30,12029,11000,0.396043,,0.386455,0.009588,,,gap60_w8,inherit,1.4603,0.006566,2000,-0.016182,0.035359,0.030679,<,,,"Q2:差=0.009647,|t|=0.8772",検出されず(MDE = 0.030679 割合)
reach_back_node_30m,B1_Q2,30,3906,3301,0.358935,,0.349288,0.009647,,,gap60_w8,inherit,0.8772,0.010997,2000,-0.033515,0.052809,0.049758,<,,,"Q1:差=0.009588,|t|=1.4603 Q3:差=-0.039552,|t|=3.8543",検出されず(MDE = 0.049758 割合)
reach_back_node_30m,B1_Q3,30,5263,3898,0.262398,,0.301950,-0.039552,,,gap60_w8,inherit,-3.8543,0.010262,2000,-0.079827,0.000723,0.041093,<,,,"Q2:差=0.009647,|t|=0.8772",検出されず(MDE = 0.041093 割合)
reach_back_node_30m,B2_Q1,30,7222,6536,0.383966,,0.375612,0.008354,,,gap60_w8,inherit,1.0670,0.007829,2000,-0.022373,0.039080,0.039376,<,,,"Q2:差=0.000670,|t|=0.0817",検出されず(MDE = 0.039376 割合)
reach_back_node_30m,B2_Q2,30,6932,6039,0.366128,,0.365458,0.000670,,,gap60_w8,inherit,0.0817,0.008204,2000,-0.031527,0.032867,0.039575,<,,,"Q1:差=0.008354,|t|=1.0670 Q3:差=-0.023783,|t|=2.4580",検出されず(MDE = 0.039575 割合)
reach_back_node_30m,B2_Q3,30,7044,5624,0.317433,,0.341216,-0.023783,,,gap60_w8,inherit,-2.4580,0.009676,2000,-0.061758,0.014192,0.036984,<,,,"Q2:差=0.000670,|t|=0.0817",検出されず(MDE = 0.036984 割合)
reach_back_node_30m,D_Q1,30,5048,4101,0.365887,0.512090,0.342356,0.023532,-0.146203,0.007515,gap60_w8,own,1.6629,0.014151,2000,-0.032008,0.079072,0.048760,<,,,"Q2:差=-0.002154,|t|=0.1755",検出されず(MDE = 0.048760 割合)
reach_back_node_30m,D_Q2,30,5047,4910,0.332673,0.509850,0.334827,-0.002154,-0.177177,0.006226,gap60_w8,own,-0.1755,0.012274,2000,-0.050326,0.046018,0.045706,<,,,"Q1:差=0.023532,|t|=1.6629 Q3:差=-0.033458,|t|=2.3471",検出されず(MDE = 0.045706 割合)
reach_back_node_30m,D_Q3,30,5048,4064,0.329239,0.523646,0.362697,-0.033458,-0.194407,0.007550,gap60_w8,own,-2.3471,0.014255,2000,-0.089404,0.022489,0.043055,<,,,"Q2:差=-0.002154,|t|=0.1755",検出されず(MDE = 0.043055 割合)
reach_back_node_30m,C_SELL,30,12097,10643,0.377201,,0.376304,0.000897,,,gap60_w8,inherit,0.1108,0.008099,2000,-0.030888,0.032683,0.030353,<,,,,検出されず(MDE = 0.030353 割合)
reach_back_node_30m,C_BUY,30,9101,7556,0.327876,,0.340921,-0.013045,,,gap60_w8,inherit,-1.5635,0.008344,2000,-0.045792,0.019702,0.033708,<,,,,検出されず(MDE = 0.033708 割合)
reach_back_node_60m,全体,60,21198,18199,0.449099,0.609552,0.462058,-0.012959,-0.160453,0.003337,gap60_w8,own,-1.8886,0.006862,2000,-0.039891,0.013973,0.023946,<,,,,検出されず(MDE = 0.023946 割合)
reach_back_node_60m,A1_W8h_Q1,60,7150,4297,0.244336,0.218075,0.257389,-0.013053,0.026261,0.018321,gap60_w8,own,-0.9758,0.013377,2000,-0.065556,0.039450,0.041757,<,,,"Q2:差=0.021858,|t|=1.9093",検出されず(MDE = 0.041757 割合)
reach_back_node_60m,A1_W8h_Q2,60,6986,6863,0.406384,0.346483,0.384526,0.021858,0.059901,0.006717,gap60_w8,own,1.9093,0.011449,2000,-0.023075,0.066792,0.040116,<,,,"Q1:差=-0.013053,|t|=0.9758 Q3:差=0.036075,|t|=4.1355",検出されず(MDE = 0.040116 割合)
reach_back_node_60m,A1_W8h_Q3,60,7062,7039,0.698669,0.705426,0.662594,0.036075,-0.006757,0.003621,gap60_w8,own,4.1355,0.008723,2000,0.001838,0.070311,0.038069,<,,,"Q2:差=0.021858,|t|=1.9093",差あり(+)
reach_back_node_60m,A1_W24h_Q1,60,7073,4474,0.153824,0.100230,0.156683,-0.002859,0.053595,0.008310,gap60_w24,own,-0.2686,0.010641,2000,-0.044623,0.038906,0.036008,<,,,"Q2:差=0.046965,|t|=4.8310",検出されず(MDE = 0.036008 割合)
reach_back_node_60m,A1_W24h_Q2,60,7128,6988,0.341470,0.251024,0.294505,0.046965,0.090447,0.005442,gap60_w24,own,4.8310,0.009722,2000,0.008810,0.085121,0.037874,≥,,,"Q1:差=-0.002859,|t|=0.2686 Q3:差=0.028265,|t|=2.9323",差あり(+)
reach_back_node_60m,A1_W24h_Q3,60,6997,6979,0.707732,0.694920,0.679467,0.028265,0.012812,0.003931,gap60_w24,own,2.9323,0.009639,2000,-0.009567,0.066097,0.038641,<,,,"Q2:差=0.046965,|t|=4.8310",検出されず(MDE = 0.038641 割合)
reach_back_node_60m,A2_W8h_Q1,60,7066,11286,0.701811,,0.566454,0.135357,,,gap60_w8,partner_sign,14.5576,0.009298,2000,0.098865,0.171850,0.034056,≥,,,"Q2:差=0.072671,|t|=6.1516",差あり(+)
reach_back_node_60m,A2_W8h_Q2,60,7066,4075,0.486414,,0.413742,0.072671,,,gap60_w8,partner_sign,6.1516,0.011814,2000,0.026306,0.119037,0.044397,≥,,,"Q1:差=0.135357,|t|=14.5576 Q3:差=0.042793,|t|=4.5067",差あり(+)
reach_back_node_60m,A2_W8h_Q3,60,7066,2838,0.159072,,0.116279,0.042793,,,gap60_w8,partner_sign,4.5067,0.009495,2000,0.005526,0.080059,0.041384,≥,,,"Q2:差=0.072671,|t|=6.1516",差あり(+)
reach_back_node_60m,A2_W24h_Q1,60,7066,9474,0.569488,,0.502850,0.066638,,,gap60_w24,partner_sign,7.5373,0.008841,2000,0.031938,0.101337,0.036921,≥,,,"Q2:差=0.023950,|t|=2.0786",差あり(+)
reach_back_node_60m,A2_W24h_Q2,60,7066,4785,0.537220,,0.513271,0.023950,,,gap60_w24,partner_sign,2.0786,0.011522,2000,-0.021272,0.069172,0.042560,<,,,"Q1:差=0.066638,|t|=7.5373 Q3:差=0.025363,|t|=3.6109",検出されず(MDE = 0.042560 割合)
reach_back_node_60m,A2_W24h_Q3,60,7066,4182,0.092556,,0.067193,0.025363,,,gap60_w24,partner_sign,3.6109,0.007024,2000,-0.002204,0.052931,0.020748,≥,,,"Q2:差=0.023950,|t|=2.0786",検出されず(MDE = 0.020748 割合)
reach_back_node_60m,A3_W8h_Q1,60,7066,10644,0.613784,,0.508737,0.105047,,,gap60_w8,partner_sign,11.4528,0.009172,2000,0.069048,0.141046,0.036403,≥,,,"Q2:差=-0.000795,|t|=0.0695",差あり(+)
reach_back_node_60m,A3_W8h_Q2,60,7066,5041,0.419757,,0.420551,-0.000795,,,gap60_w8,partner_sign,-0.0695,0.011440,2000,-0.045694,0.044104,0.043310,<,,,"Q1:差=0.105047,|t|=11.4528 Q3:差=-0.033897,|t|=2.1770",検出されず(MDE = 0.043310 割合)
reach_back_node_60m,A3_W8h_Q3,60,7066,2514,0.313756,,0.347653,-0.033897,,,gap60_w8,partner_sign,-2.1770,0.015570,2000,-0.095007,0.027213,0.032031,≥,,,"Q2:差=-0.000795,|t|=0.0695",検出されず(MDE = 0.032031 割合)
reach_back_node_60m,A3_W24h_Q1,60,7066,8623,0.491084,,0.448220,0.042864,,,gap60_w24,partner_sign,4.4806,0.009567,2000,0.005318,0.080411,0.037752,≥,,,"Q2:差=0.020543,|t|=2.0087",差あり(+)
